date,season_end_year,player_name,team_abbrev,opp_abbrev,stat,threshold,status,actual,reached,source
2026-03-15,2026,Jalen Brunson,NY,GS,ast,6,HIT,9,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Anthony Edwards,MIN,OKC,3pt,3,MISSED,2,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Toumani Camara,POR,PHI,ast,2,HIT,5,,targets_snapshot_2026-03-15.json
2026-03-15,2026,OG Anunoby,NY,GS,3pt,2,HIT,2,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Anthony Davis,DAL,CLE,ast,2,,,,targets_snapshot_2026-03-15.json
2026-03-15,2026,James Harden,CLE,DAL,reb,4,HIT,5,,targets_snapshot_2026-03-15.json
2026-03-15,2026,James Harden,CLE,DAL,3pt,3,MISSED,1,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Jerami Grant,POR,PHI,pts,20,HIT,20,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Jerami Grant,POR,PHI,3pt,2,HIT,6,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Ryan Rollins,MIL,IND,3pt,2,HIT,3,,targets_snapshot_2026-03-15.json
2026-03-15,2026,RJ Barrett,TOR,DET,reb,6,HIT,6,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Cooper Flagg,DAL,CLE,ast,4,HIT,10,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Maxime Raynaud,SAC,UTAH,pts,10,MISSED,8,,targets_snapshot_2026-03-15.json
2026-03-15,2026,Jaden McDaniels,MIN,OKC,ast,2,MISSED,1,,targets_snapshot_2026-03-15.json
