date,season_end_year,player_name,team_abbrev,opp_abbrev,stat,threshold,status,actual,reached,source
2026-03-24,2026,Jalen Brunson,NY,NO,ast,6,HIT,7,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Paolo Banchero,ORL,CLE,3pt,1,HIT,3,,targets_snapshot_2026-03-24.json
2026-03-24,2026,James Harden,CLE,ORL,reb,4,MISSED,3,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Devin Booker,PHX,DEN,pts,25,MISSED,22,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Desmond Bane,ORL,CLE,ast,4,MISSED,3,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Saddiq Bey,NO,NY,pts,15,HIT,18,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Jalen Green,PHX,DEN,pts,20,HIT,21,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Jalen Green,PHX,DEN,ast,2,HIT,6,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Jalen Green,PHX,DEN,3pt,2,HIT,3,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Evan Mobley,CLE,ORL,reb,8,HIT,9,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Karl-Anthony Towns,NY,NO,reb,12,HIT,14,,targets_snapshot_2026-03-24.json
2026-03-24,2026,Karl-Anthony Towns,NY,NO,ast,2,MISSED,1,,targets_snapshot_2026-03-24.json
