season_end_year,game_id,game_date,team_abbrev,opp_abbrev,home_away,player_id,player_name,started,minutes,minutes_raw,pts,reb,ast,tpm,dnp,team_hint_ok,ingested_at
2026,401810003.0,2025-11-02,NO,OKC,A,5144091.0,Jeremiah Fears,0.0,26.0,26.0,16.0,4.0,4.0,4.0,0.0,1.0,2025-12-29T03:11:09Z
2026,401810003.0,2025-11-02,OKC,NO,H,4222252.0,Isaiah Hartenstein,0.0,26.0,26.0,14.0,14.0,8.0,0.0,0.0,1.0,2025-12-29T03:11:09Z
2026,401810003.0,2025-11-02,NO,OKC,A,4277956.0,Jordan Poole,0.0,24.0,24.0,11.0,1.0,3.0,2.0,0.0,1.0,2025-12-29T03:11:09Z
2026,401810004.0,2025-11-02,PHI,BKN,A,4431678.0,Tyrese Maxey,0.0,39.0,39.0,26.0,6.0,7.0,4.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810005.0,2025-11-02,UTAH,CHA,A,4873138.0,Ace Bailey,0.0,19.0,19.0,6.0,0.0,1.0,0.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810004.0,2025-11-02,BKN,PHI,H,4432174.0,Cam Thomas,0.0,35.0,35.0,29.0,1.0,1.0,4.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810005.0,2025-11-02,UTAH,CHA,A,4433627.0,Keyonte George,0.0,33.0,33.0,25.0,2.0,7.0,1.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810004.0,2025-11-02,PHI,BKN,A,5124612.0,VJ Edgecombe,0.0,33.0,33.0,16.0,2.0,3.0,2.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810004.0,2025-11-02,BKN,PHI,H,4278067.0,Nic Claxton,0.0,34.0,34.0,19.0,7.0,5.0,0.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810004.0,2025-11-02,BKN,PHI,H,4278104.0,Michael Porter Jr.,0.0,31.0,31.0,17.0,17.0,2.0,1.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810005.0,2025-11-02,UTAH,CHA,A,4066336.0,Lauri Markkanen,0.0,33.0,33.0,29.0,7.0,3.0,3.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810005.0,2025-11-02,CHA,UTAH,H,5061575.0,Kon Knueppel,0.0,35.0,35.0,24.0,6.0,5.0,4.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810005.0,2025-11-02,CHA,UTAH,H,4277811.0,Collin Sexton,0.0,29.0,29.0,10.0,4.0,12.0,1.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810005.0,2025-11-02,CHA,UTAH,H,4066383.0,Miles Bridges,0.0,33.0,33.0,29.0,4.0,6.0,3.0,0.0,1.0,2025-12-29T03:11:10Z
2026,401810006.0,2025-11-02,ATL,CLE,A,4869342.0,Dyson Daniels,0.0,36.0,36.0,18.0,4.0,3.0,0.0,0.0,1.0,2025-12-29T03:11:11Z
2026,401810006.0,2025-11-02,ATL,CLE,A,3102531.0,Kristaps Porzingis,0.0,28.0,28.0,15.0,12.0,5.0,0.0,0.0,1.0,2025-12-29T03:11:11Z
2026,401810006.0,2025-11-02,ATL,CLE,A,4701230.0,Jalen Johnson,0.0,35.0,35.0,23.0,13.0,5.0,1.0,0.0,1.0,2025-12-29T03:11:11Z
2026,401810006.0,2025-11-02,CLE,ATL,H,3908809.0,Donovan Mitchell,0.0,36.0,36.0,37.0,2.0,5.0,8.0,0.0,1.0,2025-12-29T03:11:11Z
2026,401810006.0,2025-11-02,ATL,CLE,A,4278039.0,Nickeil Alexander-Walker,0.0,34.0,34.0,16.0,3.0,5.0,0.0,0.0,1.0,2025-12-29T03:11:11Z
2026,401810006.0,2025-11-02,CLE,ATL,H,4432158.0,Evan Mobley,0.0,35.0,35.0,14.0,8.0,5.0,1.0,0.0,1.0,2025-12-29T03:11:11Z
2026,401810007.0,2025-11-02,MEM,TOR,A,5112087.0,Jaylen Wells,0.0,26.0,26.0,7.0,5.0,2.0,1.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,MEM,TOR,A,4433083.0,Cam Spencer,0.0,26.0,26.0,4.0,4.0,4.0,1.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,MEM,TOR,A,4593125.0,Santi Aldama,0.0,28.0,28.0,15.0,4.0,2.0,2.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,TOR,MEM,H,4395625.0,RJ Barrett,0.0,36.0,36.0,27.0,6.0,6.0,2.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,MEM,TOR,A,4279888.0,Ja Morant,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,TOR,MEM,H,4395724.0,Immanuel Quickley,0.0,32.0,32.0,9.0,4.0,3.0,2.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,TOR,MEM,H,3913176.0,Brandon Ingram,0.0,33.0,33.0,26.0,7.0,4.0,1.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,MEM,TOR,A,4903027.0,Cedric Coward,0.0,29.0,29.0,12.0,5.0,5.0,0.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,MEM,TOR,A,4277961.0,Jaren Jackson Jr.,0.0,32.0,32.0,20.0,9.0,3.0,1.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810007.0,2025-11-02,TOR,MEM,H,4433134.0,Scottie Barnes,0.0,32.0,32.0,19.0,12.0,8.0,3.0,0.0,1.0,2025-12-29T03:11:12Z
2026,401810008.0,2025-11-03,NY,CHI,H,3136195.0,Karl-Anthony Towns,0.0,36.0,36.0,20.0,15.0,5.0,2.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,NY,CHI,H,3934672.0,Jalen Brunson,0.0,32.0,32.0,31.0,5.0,3.0,4.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,NY,CHI,H,3147657.0,Mikal Bridges,0.0,35.0,35.0,10.0,5.0,9.0,2.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,NY,CHI,H,3934719.0,OG Anunoby,0.0,35.0,35.0,21.0,2.0,4.0,3.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,CHI,NY,A,4711294.0,Matas Buzelis,0.0,31.0,31.0,14.0,8.0,0.0,4.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,NY,CHI,H,3062679.0,Josh Hart,0.0,26.0,26.0,14.0,9.0,3.0,1.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,CHI,NY,A,4397002.0,Ayo Dosunmu,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,CHI,NY,A,6478.0,Nikola Vucevic,0.0,32.0,32.0,17.0,14.0,4.0,3.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810008.0,2025-11-03,CHI,NY,A,4871145.0,Josh Giddey,0.0,38.0,38.0,23.0,11.0,12.0,1.0,0.0,1.0,2025-12-29T03:11:13Z
2026,401810009.0,2025-11-03,SA,PHX,A,4845367.0,Stephon Castle,0.0,34.0,34.0,26.0,7.0,5.0,2.0,0.0,0.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,PHX,SA,H,4278585.0,Collin Gillespie,0.0,22.0,22.0,15.0,2.0,4.0,3.0,0.0,1.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,PHX,SA,H,3135045.0,Grayson Allen,0.0,34.0,34.0,17.0,3.0,3.0,5.0,0.0,1.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,PHX,SA,H,3136193.0,Devin Booker,0.0,35.0,35.0,28.0,2.0,13.0,2.0,0.0,1.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,PHX,SA,H,4701232.0,Mark Williams,0.0,25.0,25.0,7.0,7.0,2.0,0.0,0.0,1.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,SA,PHX,A,5037871.0,Dylan Harper,0.0,11.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,SA,PHX,A,6578.0,Harrison Barnes,0.0,27.0,27.0,13.0,4.0,2.0,3.0,0.0,0.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,SA,PHX,A,5104157.0,Victor Wembanyama,0.0,34.0,34.0,9.0,9.0,2.0,1.0,0.0,0.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,SA,PHX,A,4395723.0,Keldon Johnson,0.0,24.0,24.0,19.0,3.0,2.0,1.0,0.0,0.0,2025-12-29T03:11:14Z
2026,401810009.0,2025-11-03,SA,PHX,A,4395630.0,Devin Vassell,0.0,32.0,32.0,4.0,3.0,2.0,0.0,0.0,0.0,2025-12-29T03:11:14Z
2026,401810010.0,2025-11-03,MIA,LAL,A,3059319.0,Andrew Wiggins,0.0,37.0,37.0,15.0,9.0,1.0,1.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810011.0,2025-11-04,MIN,BKN,A,3032976.0,Rudy Gobert,0.0,34.0,34.0,15.0,12.0,1.0,0.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810010.0,2025-11-03,MIA,LAL,A,4066261.0,Bam Adebayo,0.0,36.0,36.0,17.0,8.0,5.0,1.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810010.0,2025-11-03,LAL,MIA,H,3945274.0,Luka Doncic,0.0,38.0,38.0,29.0,11.0,10.0,1.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810011.0,2025-11-04,MIN,BKN,A,4431671.0,Jaden McDaniels,0.0,29.0,29.0,22.0,3.0,3.0,2.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810010.0,2025-11-03,LAL,MIA,H,4278129.0,Deandre Ayton,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:11:15Z
2026,401810010.0,2025-11-03,MIA,LAL,A,4432848.0,Jaime Jaquez Jr.,0.0,35.0,35.0,31.0,8.0,4.0,0.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810010.0,2025-11-03,MIA,LAL,A,2595516.0,Norman Powell,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:11:15Z
2026,401810011.0,2025-11-04,MIN,BKN,A,3934673.0,Donte DiVincenzo,0.0,30.0,30.0,25.0,9.0,5.0,6.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810010.0,2025-11-03,LAL,MIA,H,4066457.0,Austin Reaves,0.0,38.0,38.0,26.0,4.0,11.0,4.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810010.0,2025-11-03,MIA,LAL,A,5105623.0,Kel'el Ware,0.0,12.0,12.0,7.0,4.0,0.0,1.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810011.0,2025-11-04,MIN,BKN,A,3064514.0,Julius Randle,0.0,34.0,34.0,19.0,11.0,10.0,0.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810011.0,2025-11-04,BKN,MIN,H,4432174.0,Cam Thomas,0.0,35.0,35.0,25.0,2.0,3.0,1.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810011.0,2025-11-04,MIN,BKN,A,4396971.0,Naz Reid,0.0,24.0,24.0,21.0,3.0,2.0,4.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810011.0,2025-11-04,BKN,MIN,H,4278067.0,Nic Claxton,0.0,30.0,30.0,19.0,8.0,7.0,0.0,0.0,1.0,2025-12-29T03:11:15Z
2026,401810012.0,2025-11-04,MIL,IND,A,4591725.0,Ryan Rollins,0.0,28.0,28.0,10.0,5.0,7.0,2.0,0.0,1.0,2025-12-29T03:11:16Z
2026,401810012.0,2025-11-04,IND,MIL,H,3149673.0,Pascal Siakam,0.0,38.0,38.0,32.0,5.0,8.0,1.0,0.0,1.0,2025-12-29T03:11:16Z
2026,401810012.0,2025-11-04,IND,MIL,H,4396909.0,Aaron Nesmith,0.0,34.0,34.0,17.0,7.0,1.0,2.0,0.0,1.0,2025-12-29T03:11:16Z
2026,401810012.0,2025-11-04,MIL,IND,A,3032977.0,Giannis Antetokounmpo,0.0,32.0,32.0,33.0,13.0,5.0,1.0,0.0,1.0,2025-12-29T03:11:16Z
2026,401810012.0,2025-11-04,MIL,IND,A,3134907.0,Kyle Kuzma,0.0,16.0,16.0,15.0,5.0,0.0,1.0,0.0,1.0,2025-12-29T03:11:16Z
2026,401810012.0,2025-11-04,MIL,IND,A,3064482.0,Bobby Portis,0.0,16.0,16.0,8.0,2.0,1.0,2.0,0.0,1.0,2025-12-29T03:11:16Z
2026,401810012.0,2025-11-04,MIL,IND,A,3133628.0,Myles Turner,0.0,32.0,32.0,9.0,7.0,1.0,2.0,0.0,1.0,2025-12-29T03:11:16Z
2026,401810013.0,2025-11-04,BOS,UTAH,H,3917376.0,Jaylen Brown,0.0,38.0,38.0,36.0,2.0,4.0,0.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810013.0,2025-11-04,BOS,UTAH,H,4066354.0,Payton Pritchard,0.0,35.0,35.0,18.0,5.0,3.0,4.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,NY,WSH,H,3062679.0,Josh Hart,0.0,26.0,26.0,12.0,10.0,5.0,2.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,NY,WSH,H,3934719.0,OG Anunoby,0.0,32.0,32.0,16.0,6.0,2.0,2.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810013.0,2025-11-04,UTAH,BOS,A,4433627.0,Keyonte George,0.0,38.0,38.0,31.0,5.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810013.0,2025-11-04,UTAH,BOS,A,4873138.0,Ace Bailey,0.0,18.0,18.0,4.0,2.0,0.0,0.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,WSH,NY,A,5160992.0,Alex Sarr,0.0,29.0,29.0,19.0,8.0,7.0,0.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810013.0,2025-11-04,UTAH,BOS,A,4066336.0,Lauri Markkanen,0.0,37.0,37.0,20.0,9.0,2.0,2.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,NY,WSH,H,3934672.0,Jalen Brunson,0.0,32.0,32.0,16.0,1.0,9.0,1.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,NY,WSH,H,3136195.0,Karl-Anthony Towns,0.0,30.0,30.0,33.0,13.0,5.0,3.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810013.0,2025-11-04,BOS,UTAH,H,3078576.0,Derrick White,0.0,33.0,33.0,10.0,5.0,6.0,3.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,WSH,NY,A,5174563.0,Kyshawn George,0.0,30.0,30.0,15.0,5.0,2.0,3.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,WSH,NY,A,2490149.0,CJ McCollum,0.0,22.0,22.0,5.0,1.0,2.0,1.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810013.0,2025-11-04,BOS,UTAH,H,4397424.0,Neemias Queta,0.0,26.0,26.0,9.0,8.0,1.0,0.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810014.0,2025-11-04,NY,WSH,H,3147657.0,Mikal Bridges,0.0,29.0,29.0,10.0,2.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:17Z
2026,401810015.0,2025-11-04,DAL,HOU,A,5041939.0,Cooper Flagg,0.0,34.0,34.0,12.0,5.0,2.0,2.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,HOU,DAL,H,4433192.0,Tari Eason,0.0,30.0,30.0,15.0,4.0,2.0,3.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,HOU,DAL,H,4684740.0,Amen Thompson,0.0,39.0,39.0,27.0,5.0,4.0,1.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,HOU,DAL,H,4871144.0,Alperen Sengun,0.0,40.0,40.0,26.0,11.0,6.0,0.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,HOU,DAL,H,4432639.0,Jabari Smith Jr.,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,HOU,DAL,H,2991235.0,Steven Adams,0.0,23.0,23.0,4.0,9.0,1.0,0.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,HOU,DAL,H,3202.0,Kevin Durant,0.0,38.0,38.0,21.0,6.0,5.0,2.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,DAL,HOU,A,4278078.0,P.J. Washington,0.0,36.0,36.0,29.0,12.0,3.0,1.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810015.0,2025-11-04,HOU,DAL,H,4711272.0,Reed Sheppard,0.0,17.0,17.0,5.0,5.0,3.0,1.0,0.0,1.0,2025-12-29T03:11:18Z
2026,401810017.0,2025-11-04,SAC,DEN,A,3064440.0,Zach LaVine,0.0,37.0,37.0,15.0,5.0,4.0,1.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,DET,MEM,A,4432810.0,Isaiah Stewart,0.0,34.0,34.0,26.0,14.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,MEM,DET,H,4279888.0,Ja Morant,0.0,35.0,35.0,18.0,5.0,10.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,DEN,SAC,H,2528210.0,Tim Hardaway Jr.,0.0,23.0,23.0,5.0,2.0,2.0,1.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,SAC,DEN,A,3155942.0,Domantas Sabonis,0.0,37.0,37.0,13.0,17.0,5.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,SAC,DEN,A,3978.0,DeMar DeRozan,0.0,36.0,36.0,19.0,3.0,0.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,MEM,DET,H,4277961.0,Jaren Jackson Jr.,0.0,31.0,31.0,21.0,4.0,1.0,4.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,MEM,DET,H,4593125.0,Santi Aldama,0.0,23.0,23.0,11.0,5.0,1.0,1.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,DET,MEM,A,4433621.0,Jalen Duren,0.0,34.0,34.0,14.0,9.0,3.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,DET,MEM,A,4432166.0,Cade Cunningham,0.0,39.0,39.0,33.0,5.0,8.0,3.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,DEN,SAC,H,4431767.0,Christian Braun,0.0,31.0,31.0,21.0,4.0,3.0,1.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,DEN,SAC,H,3936299.0,Jamal Murray,0.0,32.0,32.0,15.0,7.0,7.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,MEM,DET,H,5112087.0,Jaylen Wells,0.0,21.0,21.0,4.0,6.0,3.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,MEM,DET,H,4903027.0,Cedric Coward,0.0,31.0,31.0,17.0,6.0,2.0,3.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,SAC,DEN,A,3468.0,Russell Westbrook,0.0,37.0,37.0,26.0,12.0,6.0,3.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,DEN,SAC,H,3112335.0,Nikola Jokic,0.0,36.0,36.0,34.0,7.0,14.0,4.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,SAC,DEN,A,4898371.0,Maxime Raynaud,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,DEN,SAC,H,3138196.0,Cameron Johnson,0.0,30.0,30.0,10.0,3.0,2.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810017.0,2025-11-04,DEN,SAC,H,3064290.0,Aaron Gordon,0.0,30.0,30.0,20.0,7.0,1.0,3.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,MEM,DET,H,4433083.0,Cam Spencer,0.0,15.0,15.0,13.0,2.0,3.0,4.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810016.0,2025-11-04,DET,MEM,A,4684742.0,Ausar Thompson,0.0,27.0,27.0,9.0,4.0,1.0,0.0,0.0,1.0,2025-12-29T03:11:19Z
2026,401810018.0,2025-11-04,POR,LAL,H,4431736.0,Toumani Camara,0.0,34.0,34.0,14.0,7.0,2.0,3.0,0.0,1.0,2025-12-29T03:11:20Z
2026,401810018.0,2025-11-04,POR,LAL,H,2991070.0,Jerami Grant,0.0,31.0,31.0,18.0,3.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:20Z
2026,401810018.0,2025-11-04,POR,LAL,H,5105565.0,Donovan Clingan,0.0,18.0,18.0,2.0,4.0,0.0,0.0,0.0,1.0,2025-12-29T03:11:20Z
2026,401810018.0,2025-11-04,POR,LAL,H,4683021.0,Deni Avdija,0.0,36.0,36.0,33.0,6.0,2.0,3.0,0.0,1.0,2025-12-29T03:11:20Z
2026,401810018.0,2025-11-04,POR,LAL,H,4914336.0,Shaedon Sharpe,0.0,28.0,28.0,23.0,7.0,2.0,1.0,0.0,1.0,2025-12-29T03:11:20Z
2026,401810018.0,2025-11-04,LAL,POR,A,4278129.0,Deandre Ayton,0.0,31.0,31.0,29.0,10.0,2.0,0.0,0.0,1.0,2025-12-29T03:11:20Z
2026,401810018.0,2025-11-04,POR,LAL,H,3995.0,Jrue Holiday,0.0,36.0,36.0,8.0,3.0,6.0,0.0,0.0,1.0,2025-12-29T03:11:20Z
2026,401810018.0,2025-11-04,POR,LAL,H,4683678.0,Scoot Henderson,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2025-12-29T03:11:20Z
2026,401810019.0,2025-11-04,MIA,LAC,A,3059319.0,Andrew Wiggins,0.0,32.0,32.0,17.0,2.0,2.0,3.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810019.0,2025-11-04,MIA,LAC,A,4066261.0,Bam Adebayo,0.0,30.0,30.0,25.0,10.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810019.0,2025-11-04,LAC,MIA,H,3992.0,James Harden,0.0,39.0,39.0,29.0,7.0,8.0,6.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810019.0,2025-11-04,MIA,LAC,A,2595516.0,Norman Powell,0.0,28.0,28.0,21.0,2.0,2.0,2.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810019.0,2025-11-04,MIA,LAC,A,5105623.0,Kel'el Ware,0.0,18.0,18.0,16.0,5.0,0.0,2.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810019.0,2025-11-04,MIA,LAC,A,4432848.0,Jaime Jaquez Jr.,0.0,26.0,26.0,6.0,6.0,5.0,0.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810019.0,2025-11-04,LAC,MIA,H,6450.0,Kawhi Leonard,0.0,37.0,37.0,27.0,4.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810019.0,2025-11-04,LAC,MIA,H,4017837.0,Ivica Zubac,0.0,33.0,33.0,9.0,18.0,3.0,0.0,0.0,1.0,2025-12-29T03:11:21Z
2026,401810020.0,2025-11-05,TOR,MIL,H,4395724.0,Immanuel Quickley,0.0,26.0,26.0,15.0,6.0,7.0,2.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ATL,ORL,H,4869342.0,Dyson Daniels,0.0,35.0,35.0,18.0,6.0,6.0,1.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ATL,ORL,H,4701230.0,Jalen Johnson,0.0,33.0,33.0,17.0,6.0,5.0,1.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,MIL,TOR,A,3064482.0,Bobby Portis,0.0,20.0,20.0,2.0,9.0,2.0,0.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ORL,ATL,A,4066320.0,Desmond Bane,0.0,23.0,23.0,9.0,3.0,2.0,2.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ATL,ORL,H,3102531.0,Kristaps Porzingis,0.0,26.0,26.0,15.0,2.0,3.0,0.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,TOR,MIL,H,4395625.0,RJ Barrett,0.0,31.0,31.0,23.0,8.0,4.0,4.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,MIL,TOR,A,3134907.0,Kyle Kuzma,0.0,27.0,27.0,18.0,3.0,0.0,2.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ORL,ATL,A,4432165.0,Jalen Suggs,0.0,20.0,20.0,12.0,2.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,TOR,MIL,H,3913176.0,Brandon Ingram,0.0,31.0,31.0,13.0,8.0,4.0,0.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,TOR,MIL,H,4433134.0,Scottie Barnes,0.0,28.0,28.0,23.0,3.0,6.0,3.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,TOR,MIL,H,3134908.0,Jakob Poeltl,0.0,20.0,20.0,8.0,9.0,0.0,0.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ATL,ORL,H,4278039.0,Nickeil Alexander-Walker,0.0,32.0,32.0,20.0,1.0,2.0,3.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ORL,ATL,A,4566434.0,Franz Wagner,0.0,34.0,34.0,18.0,5.0,2.0,0.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,MIL,TOR,A,3133628.0,Myles Turner,0.0,23.0,23.0,10.0,8.0,3.0,2.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810021.0,2025-11-05,ORL,ATL,A,4432573.0,Paolo Banchero,0.0,37.0,37.0,22.0,11.0,8.0,0.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,MIL,TOR,A,4591725.0,Ryan Rollins,0.0,28.0,28.0,11.0,0.0,5.0,1.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810020.0,2025-11-05,MIL,TOR,A,3032977.0,Giannis Antetokounmpo,0.0,24.0,24.0,22.0,8.0,3.0,0.0,0.0,1.0,2025-12-29T03:11:22Z
2026,401810022.0,2025-11-05,CHI,PHI,H,4871145.0,Josh Giddey,0.0,37.0,37.0,29.0,15.0,12.0,2.0,0.0,1.0,2025-12-29T03:11:23Z
2026,401810022.0,2025-11-05,PHI,CHI,A,5124612.0,VJ Edgecombe,0.0,38.0,38.0,12.0,11.0,4.0,2.0,0.0,1.0,2025-12-29T03:11:23Z
